"from","to","relationship","rel2"
"LSJ(94)","SSM(98)",0,0
"LSJ(94)","SHS(99)",0,0
"LSJ(94)","SDS(92)",0,0
"LSJ(94)","SSY(97)",0,0
"LSJ(94)","SJEE(99)",0,0
"LSJ(94)","SH(96)",0,0
"LSJ(94)","SYJ(97)",0,0
"LSJ(94)","AMJ(99)",0,0
"LSJ(94)","ASH(99)",0,0
"LSJ(94)","OSJ(98)",0,0
"LSJ(94)","OSH(99)",0,0
"LSJ(94)","OSM(98)",0,0
"LSJ(94)","OJY(98)",0,0
"LSJ(94)","OSJ(97)",0,0
"LSJ(94)","YMS(99)",0,0
"LSJ(94)","YYH(93)",0,0
"LSJ(94)","YHJ(96)",0,0
"LSJ(94)","YSH(99)",0,0
"LSJ(94)","YAR(97)",0,0
"LSJ(94)","LKC(93)",3,1
"LSJ(94)","LDY(99)",0,0
"LSJ(94)","LDJ(93)",0,0
"LSJ(94)","LSH(99)",0,0
"LSJ(94)","LSJ(94)",0,0
"LSJ(94)","LYJ(98)",0,0
"LSJ(94)","LWH(98)",0,0
"LSJ(94)","LYS(97)",0,0
"LSJ(94)","LIH(94)",0,0
"LSJ(94)","LJH(97)",0,0
"LSJ(94)","LJM(98)",0,0
"LSJ(94)","LJY(97)",0,0
"LSJ(94)","LJA(00)",0,0
"LSJ(94)","LCH(95)",0,0
"LSJ(94)","LHW(92)",0,0
"LSJ(94)","LHH(93)",0,0
"LSJ(94)","JMK(98)",0,0
"LSJ(94)","JSH(94)",0,0
"LSJ(94)","JJH(92)",0,0
"LSJ(94)","JYW(94)",0,0
"LSJ(94)","JYK(93)",0,0
"LSJ(94)","JYL(98)",0,0
"LSJ(94)","JJY(92)",0,0
"LSJ(94)","JJK(98)",0,0
"LSJ(94)","JMY(98)",0,0
"LSJ(94)","JYN(96)",0,0
"LSJ(94)","JYW(92)",0,0
"LSJ(94)","JSM(98)",0,0
"LSJ(94)","CNG(99)",0,0
"LSJ(94)","CSB(98)",0,0
"LSJ(94)","CJI(94)",0,0
"LSJ(94)","HEG(97)",1,1
"LYJ(98)","BHJ(99)",0,0
"LYJ(98)","CSH(93)",0,0
"LYJ(98)","EDH(95)",0,0
"LYJ(98)","HHM(95)",0,0
"LYJ(98)","HWM(95)",0,0
"LYJ(98)","JCG(98)",0,0
"LYJ(98)","JDH(94)",0,0
"LYJ(98)","JEJ(95)",0,0
"LYJ(98)","JHJ(99)",0,0
"LYJ(98)","JYG(96)",0,0
"LYJ(98)","JYJ(94)",0,0
"LYJ(98)","JYJ(95)",0,0
"LYJ(98)","KDK(99)",0,0
"LYJ(98)","KGP(94)",0,0
"LYJ(98)","KHJ(98)",0,0
"LYJ(98)","KHS(98)",0,0
"LYJ(98)","KJH(96)",0,0
"LYJ(98)","KJH(99)",0,0
"LYJ(98)","KMS(99)",0,0
"LYJ(98)","KSH(99)",0,0
"LYJ(98)","KSJ(94)",0,0
"LYJ(98)","LGC(94)",0,0
"LYJ(98)","LGS(99)",0,0
"LYJ(98)","LJH(94)",0,0
"LYJ(98)","PJY(95)",0,0
"LYJ(98)","PKT(95)",0,0
"LYJ(98)","RSW(96)",0,0
"LYJ(98)","RSW(98)",0,0
"LYJ(98)","SHS(98)",0,0
"LYJ(98)","SJE(99)",0,0
"LYJ(98)","SJY(98)",0,0
"LYJ(98)","SSH(96)",0,0
"LYJ(98)","SYS(99)",0,0
"LYJ(98)","UDH(95)",0,0
"LYJ(98)","YHW(98)",0,0
"LYJ(98)","YJE(97)",0,0
"LYJ(98)","YJW(99)",0,0
"LYJ(98)","YSH(99)",0,0
"LYJ(98)","YSHH(99)",0,0
"LYJ(98)","KES(94)",0,0
"LYJ(98)","KSY(98)",0,0
"LYJ(98)","KSH(98)",0,0
"LYJ(98)","KYH(94)",0,0
"LYJ(98)","KYS(99)",1,1
"LYJ(98)","KKH(99)",0,0
"LYJ(98)","KKH(95)",0,0
"LYJ(98)","KKB(93)",0,0
"LYJ(98)","KDY(98)",0,0
"LYJ(98)","KDH(97)",0,0
"LYJ(98)","KDG(99)",0,0
"LYJ(98)","KMG(94)",0,0
"LYJ(98)","KMT(99)",0,0
"LYJ(98)","KSJ(99)",0,0
"LYJ(98)","KSY(98)",0,0
"LYJ(98)","KSY(96)",0,0
"LYJ(98)","KSJ(93)",0,0
"LYJ(98)","KSH(99)",2,1
"LYJ(98)","KYB(99)",0,0
"LYJ(98)","KJH(98)",0,0
"LYJ(98)","KJB(93)",0,0
"LYJ(98)","KJS(92)",0,0
"LYJ(98)","KJH(98)",0,0
"LYJ(98)","KJSS(92)",0,0
"LYJ(98)","KPU(98)",0,0
"LYJ(98)","KHN(94)",0,0
"LYJ(98)","KHJ(94)",0,0
"LYJ(98)","NMR(97)",0,0
"LYJ(98)","NSJ(99)",0,0
"LYJ(98)","MJU(99)",0,0
"LYJ(98)","MSJ(93)",0,0
"LYJ(98)","PSU(93)",0,0
"LYJ(98)","PSJ(95)",0,0
"LYJ(98)","PSO(94)",0,0
"LYJ(98)","PYJ(97)",0,0
"LYJ(98)","POG(93)",0,0
"LYJ(98)","PEB(95)",0,0
"LYJ(98)","PJM(94)",0,0
"LYJ(98)","PHY(99)",0,0
"LYJ(98)","PHJ(99)",0,0
"LYJ(98)","BYJ(99)",0,0
"LYJ(98)","BOG(98)",0,0
"LYJ(98)","SSM(98)",0,0
"LYJ(98)","SHS(99)",0,0
"LYJ(98)","SDS(92)",0,0
"LYJ(98)","SSY(97)",0,0
"LYJ(98)","SJEE(99)",0,0
"LYJ(98)","SH(96)",0,0
"LYJ(98)","SYJ(97)",0,0
"LYJ(98)","AMJ(99)",0,0
"LYJ(98)","ASH(99)",0,0
"LYJ(98)","OSJ(98)",0,0
"LYJ(98)","OSH(99)",0,0
"LYJ(98)","OSM(98)",0,0
"LYJ(98)","OJY(98)",0,0
"LYJ(98)","OSJ(97)",0,0
"LYJ(98)","YMS(99)",1,1
"LYJ(98)","YYH(93)",0,0
"LYJ(98)","YHJ(96)",0,0
"LYJ(98)","YSH(99)",0,0
"LYJ(98)","YAR(97)",3,1
"LYJ(98)","LKC(93)",0,0
"LYJ(98)","LDY(99)",0,0
"LYJ(98)","LDJ(93)",0,0
"LYJ(98)","LSH(99)",0,0
"LYJ(98)","LSJ(94)",0,0
"LYJ(98)","LYJ(98)",0,0
"LYJ(98)","LWH(98)",0,0
"LYJ(98)","LYS(97)",0,0
"LYJ(98)","LIH(94)",0,0
"LYJ(98)","LJH(97)",0,0
"LYJ(98)","LJM(98)",0,0
"LYJ(98)","LJY(97)",0,0
"LYJ(98)","LJA(00)",0,0
"LYJ(98)","LCH(95)",0,0
"LYJ(98)","LHW(92)",0,0
"LYJ(98)","LHH(93)",0,0
"LYJ(98)","JMK(98)",0,0
"LYJ(98)","JSH(94)",0,0
"LYJ(98)","JJH(92)",0,0
"LYJ(98)","JYW(94)",0,0
"LYJ(98)","JYK(93)",0,0
"LYJ(98)","JYL(98)",0,0
"LYJ(98)","JJY(92)",0,0
"LYJ(98)","JJK(98)",0,0
"LYJ(98)","JMY(98)",0,0
"LYJ(98)","JYN(96)",0,0
"LYJ(98)","JYW(92)",0,0
"LYJ(98)","JSM(98)",0,0
"LYJ(98)","CNG(99)",0,0
"LYJ(98)","CSB(98)",0,0
"LYJ(98)","CJI(94)",0,0
"LYJ(98)","HEG(97)",0,0
"LYJ(98)",NA,0,0
"MSJ(93)","BHJ(99)",0,0
"MSJ(93)","CSH(93)",0,0
"MSJ(93)","EDH(95)",0,0
"MSJ(93)","HHM(95)",0,0
"MSJ(93)","HWM(95)",0,0
"MSJ(93)","JCG(98)",0,0
"MSJ(93)","JDH(94)",0,0
"MSJ(93)","JEJ(95)",0,0
"MSJ(93)","JHJ(99)",0,0
"MSJ(93)","JYG(96)",0,0
"MSJ(93)","JYJ(94)",0,0
"MSJ(93)","JYJ(95)",0,0
"MSJ(93)","KDK(99)",0,0
"MSJ(93)","KGP(94)",0,0
"MSJ(93)","KHJ(98)",0,0
"MSJ(93)","KHS(98)",0,0
"MSJ(93)","KJH(96)",0,0
"MSJ(93)","KJH(99)",0,0
"MSJ(93)","KMS(99)",0,0
"MSJ(93)","KSH(99)",0,0
"MSJ(93)","KSJ(94)",0,0
"MSJ(93)","LGC(94)",0,0
"MSJ(93)","LGS(99)",0,0
"MSJ(93)","LJH(94)",0,0
"MSJ(93)","PJY(95)",0,0
"MSJ(93)","PKT(95)",0,0
"MSJ(93)","RSW(96)",0,0
"MSJ(93)","RSW(98)",0,0
"MSJ(93)","SHS(98)",0,0
"MSJ(93)","SJE(99)",0,0
"MSJ(93)","SJY(98)",0,0
"MSJ(93)","SSH(96)",0,0
"MSJ(93)","SYS(99)",0,0
"MSJ(93)","UDH(95)",0,0
"MSJ(93)","YHW(98)",0,0
"MSJ(93)","YJE(97)",0,0
"MSJ(93)","YJW(99)",0,0
"MSJ(93)","YSH(99)",0,0
"MSJ(93)","YSHH(99)",0,0
"MSJ(93)","KES(94)",0,0
"MSJ(93)","KSY(98)",0,0
"MSJ(93)","KSH(98)",0,0
"MSJ(93)","KYH(94)",0,0
"MSJ(93)","KYS(99)",0,0
"MSJ(93)","KKH(99)",0,0
"MSJ(93)","KKH(95)",1,1
"MSJ(93)","KKB(93)",0,0
"MSJ(93)","KDY(98)",0,0
"MSJ(93)","KDH(97)",0,0
"MSJ(93)","KDG(99)",0,0
"MSJ(93)","KMG(94)",0,0
"MSJ(93)","KMT(99)",0,0
"MSJ(93)","KSJ(99)",0,0
"MSJ(93)","KSY(98)",0,0
"MSJ(93)","KSY(96)",0,0
"MSJ(93)","KSJ(93)",2,1
"MSJ(93)","KSH(99)",0,0
"MSJ(93)","KYB(99)",0,0
"MSJ(93)","KJH(98)",0,0
"MSJ(93)","KJB(93)",0,0
"MSJ(93)","KJS(92)",0,0
"MSJ(93)","KJH(98)",0,0
"MSJ(93)","KJSS(92)",0,0
"MSJ(93)","KPU(98)",0,0
"MSJ(93)","KHN(94)",0,0
"MSJ(93)","KHJ(94)",1,1
"MSJ(93)","NMR(97)",0,0
"MSJ(93)","NSJ(99)",0,0
"MSJ(93)","MJU(99)",0,0
"MSJ(93)","MSJ(93)",0,0
"MSJ(93)","PSU(93)",1,1
"MSJ(93)","PSJ(95)",0,0
"MSJ(93)","PSO(94)",0,0
"MSJ(93)","PYJ(97)",0,0
"MSJ(93)","POG(93)",0,0
"MSJ(93)","PEB(95)",0,0
"MSJ(93)","PJM(94)",0,0
"MSJ(93)","PHY(99)",0,0
"MSJ(93)","PHJ(99)",0,0
"MSJ(93)","BYJ(99)",0,0
"MSJ(93)","BOG(98)",0,0
"MSJ(93)","SSM(98)",0,0
"MSJ(93)","SHS(99)",0,0
"MSJ(93)","SDS(92)",0,0
"MSJ(93)","SSY(97)",0,0
"MSJ(93)","SJEE(99)",0,0
"MSJ(93)","SH(96)",0,0
"MSJ(93)","SYJ(97)",0,0
"MSJ(93)","AMJ(99)",0,0
"MSJ(93)","ASH(99)",0,0
"MSJ(93)","OSJ(98)",0,0
"MSJ(93)","OSH(99)",0,0
"MSJ(93)","OSM(98)",0,0
"MSJ(93)","OJY(98)",0,0
"MSJ(93)","OSJ(97)",0,0
"MSJ(93)","YMS(99)",0,0
"MSJ(93)","YYH(93)",0,0
"MSJ(93)","YHJ(96)",0,0
"MSJ(93)","YSH(99)",0,0
"MSJ(93)","YAR(97)",0,0
"MSJ(93)","LKC(93)",0,0
"MSJ(93)","LDY(99)",0,0
"MSJ(93)","LDJ(93)",0,0
"MSJ(93)","LSH(99)",0,0
"MSJ(93)","LSJ(94)",1,1
"MSJ(93)","LYJ(98)",0,0
"MSJ(93)","LWH(98)",0,0
"MSJ(93)","LYS(97)",0,0
"MSJ(93)","LIH(94)",0,0
"MSJ(93)","LJH(97)",0,0
"MSJ(93)","LJM(98)",0,0
"MSJ(93)","LJY(97)",0,0
"MSJ(93)","LJA(00)",0,0
"MSJ(93)","LCH(95)",0,0
"MSJ(93)","LHW(92)",0,0
"MSJ(93)","LHH(93)",0,0
"MSJ(93)","JMK(98)",0,0
"MSJ(93)","JSH(94)",1,1
"MSJ(93)","JJH(92)",0,0
"MSJ(93)","JYW(94)",0,0
"MSJ(93)","JYK(93)",0,0
"MSJ(93)","JYL(98)",0,0
"MSJ(93)","JJY(92)",0,0
"MSJ(93)","JJK(98)",0,0
"MSJ(93)","JMY(98)",0,0
"MSJ(93)","JYN(96)",0,0
"MSJ(93)","JYW(92)",0,0
"MSJ(93)","JSM(98)",0,0
"MSJ(93)","CNG(99)",0,0
"MSJ(93)","CSB(98)",0,0
"MSJ(93)","CJI(94)",0,0
"MSJ(93)","HEG(97)",0,0
"NSJ(99)","BHJ(99)",0,0
"NSJ(99)","CSH(93)",0,0
"NSJ(99)","EDH(95)",0,0
"NSJ(99)","HHM(95)",0,0
"NSJ(99)","HWM(95)",0,0
"NSJ(99)","JCG(98)",0,0
"NSJ(99)","JDH(94)",0,0
"NSJ(99)","JEJ(95)",0,0
"NSJ(99)","JHJ(99)",0,0
"NSJ(99)","JYG(96)",0,0
"NSJ(99)","JYJ(94)",0,0
"NSJ(99)","JYJ(95)",0,0
"NSJ(99)","KDK(99)",0,0
"NSJ(99)","KGP(94)",0,0
"NSJ(99)","KHJ(98)",0,0
"NSJ(99)","KHS(98)",0,0
"NSJ(99)","KJH(96)",0,0
"NSJ(99)","KJH(99)",0,0
"NSJ(99)","KMS(99)",0,0
"NSJ(99)","KSH(99)",0,0
"NSJ(99)","KSJ(94)",0,0
"NSJ(99)","LGC(94)",0,0
"NSJ(99)","LGS(99)",0,0
"NSJ(99)","LJH(94)",0,0
"NSJ(99)","PJY(95)",0,0
"NSJ(99)","PKT(95)",0,0
"NSJ(99)","RSW(96)",0,0
"NSJ(99)","RSW(98)",0,0
"NSJ(99)","SHS(98)",0,0
"NSJ(99)","SJE(99)",0,0
"NSJ(99)","SJY(98)",0,0
"NSJ(99)","SSH(96)",0,0
"NSJ(99)","SYS(99)",0,0
"NSJ(99)","UDH(95)",0,0
"NSJ(99)","YHW(98)",0,0
"NSJ(99)","YJE(97)",0,0
"NSJ(99)","YJW(99)",0,0
"NSJ(99)","YSH(99)",0,0
"NSJ(99)","YSHH(99)",0,0
"NSJ(99)","KES(94)",0,0
"NSJ(99)","KSY(98)",0,0
"NSJ(99)","KSH(98)",0,0
"NSJ(99)","KYH(94)",0,0
"NSJ(99)","KYS(99)",0,0
"NSJ(99)","KKH(99)",1,1
"NSJ(99)","KKH(95)",0,0
"NSJ(99)","KKB(93)",0,0
"NSJ(99)","KDY(98)",0,0
"NSJ(99)","KDH(97)",0,0
"NSJ(99)","KDG(99)",0,0
"NSJ(99)","KMG(94)",0,0
"NSJ(99)","KMT(99)",1,1
"NSJ(99)","KSJ(99)",0,0
"NSJ(99)","KSY(98)",0,0
"NSJ(99)","KSY(96)",0,0
"NSJ(99)","KSJ(93)",0,0
"NSJ(99)","KSH(99)",0,0
"NSJ(99)","KYB(99)",0,0
"NSJ(99)","KJH(98)",0,0
"NSJ(99)","KJB(93)",0,0
"NSJ(99)","KJS(92)",0,0
"NSJ(99)","KJH(98)",0,0
"NSJ(99)","KJSS(92)",0,0
"NSJ(99)","KPU(98)",0,0
"NSJ(99)","KHN(94)",0,0
"NSJ(99)","KHJ(94)",0,0
"NSJ(99)","NMR(97)",0,0
"NSJ(99)","NSJ(99)",0,0
"NSJ(99)","MJU(99)",0,0
"NSJ(99)","MSJ(93)",0,0
"NSJ(99)","PSU(93)",0,0
"NSJ(99)","PSJ(95)",0,0
"NSJ(99)","PSO(94)",0,0
"NSJ(99)","PYJ(97)",0,0
"NSJ(99)","POG(93)",0,0
"NSJ(99)","PEB(95)",0,0
"NSJ(99)","PJM(94)",0,0
"NSJ(99)","PHY(99)",0,0
"NSJ(99)","PHJ(99)",0,0
"NSJ(99)","BYJ(99)",0,0
"NSJ(99)","BOG(98)",0,0
"NSJ(99)","SSM(98)",0,0
"NSJ(99)","SHS(99)",0,0
"NSJ(99)","SDS(92)",0,0
"NSJ(99)","SSY(97)",0,0
"NSJ(99)","SJEE(99)",0,0
"NSJ(99)","SH(96)",0,0
"NSJ(99)","SYJ(97)",0,0
"NSJ(99)","AMJ(99)",0,0
"NSJ(99)","ASH(99)",0,0
"NSJ(99)","OSJ(98)",0,0
"NSJ(99)","OSH(99)",0,0
"NSJ(99)","OSM(98)",0,0
"NSJ(99)","OJY(98)",0,0
"NSJ(99)","OSJ(97)",0,0
"NSJ(99)","YMS(99)",1,1
"NSJ(99)","YYH(93)",0,0
"NSJ(99)","YHJ(96)",0,0
"NSJ(99)","YSH(99)",0,0
"NSJ(99)","YAR(97)",0,0
"NSJ(99)","LKC(93)",0,0
"NSJ(99)","LDY(99)",0,0
"NSJ(99)","LDJ(93)",0,0
"NSJ(99)","LSH(99)",1,1
"NSJ(99)","LSJ(94)",0,0
"NSJ(99)","LYJ(98)",0,0
"NSJ(99)","LWH(98)",0,0
"NSJ(99)","LYS(97)",0,0
"NSJ(99)","LIH(94)",0,0
"NSJ(99)","LJH(97)",0,0
"NSJ(99)","LJM(98)",0,0
"NSJ(99)","LJY(97)",0,0
"NSJ(99)","LJA(00)",0,0
"NSJ(99)","LCH(95)",0,0
"NSJ(99)","LHW(92)",0,0
"NSJ(99)","LHH(93)",0,0
"NSJ(99)","JMK(98)",0,0
"NSJ(99)","JSH(94)",0,0
"NSJ(99)","JJH(92)",0,0
"NSJ(99)","JYW(94)",0,0
"NSJ(99)","JYK(93)",0,0
"NSJ(99)","JYL(98)",0,0
"NSJ(99)","JJY(92)",0,0
"NSJ(99)","JJK(98)",0,0
"NSJ(99)","JMY(98)",0,0
"NSJ(99)","JYN(96)",0,0
"NSJ(99)","JYW(92)",0,0
"NSJ(99)","JSM(98)",0,0
"NSJ(99)","CNG(99)",0,0
"NSJ(99)","CSB(98)",0,0
"NSJ(99)","CJI(94)",0,0
"NSJ(99)","HEG(97)",0,0
"OJY(98)","BHJ(99)",0,0
"OJY(98)","CSH(93)",0,0
"OJY(98)","EDH(95)",0,0
"OJY(98)","HHM(95)",0,0
"OJY(98)","HWM(95)",0,0
"OJY(98)","JCG(98)",0,0
"OJY(98)","JDH(94)",4,1
"OJY(98)","JEJ(95)",0,0
"OJY(98)","JHJ(99)",0,0
"OJY(98)","JYG(96)",0,0
"OJY(98)","JYJ(94)",3,1
"OJY(98)","JYJ(95)",0,0
"OJY(98)","KDK(99)",0,0
"OJY(98)","KGP(94)",0,0
"OJY(98)","KHJ(98)",0,0
"OJY(98)","KHS(98)",0,0
"OJY(98)","KJH(96)",0,0
"OJY(98)","KJH(99)",0,0
"OJY(98)","KMS(99)",0,0
"OJY(98)","KSH(99)",0,0
"OJY(98)","KSJ(94)",0,0
"OJY(98)","LGC(94)",0,0
"OJY(98)","LGS(99)",0,0
"OJY(98)","LJH(94)",0,0
"OJY(98)","PJY(95)",0,0
"OJY(98)","PKT(95)",0,0
"OJY(98)","RSW(96)",2,1
"OJY(98)","RSW(98)",0,0
"OJY(98)","SHS(98)",0,0
"OJY(98)","SJE(99)",0,0
"OJY(98)","SJY(98)",0,0
"OJY(98)","SSH(96)",0,0
"OJY(98)","SYS(99)",0,0
"OJY(98)","UDH(95)",0,0
"OJY(98)","YHW(98)",0,0
"OJY(98)","YJE(97)",1,1
"OJY(98)","YJW(99)",0,0
"OJY(98)","YSH(99)",0,0
"OJY(98)","YSHH(99)",0,0
"OJY(98)","KES(94)",0,0
"OJY(98)","KSY(98)",0,0
"OJY(98)","KSH(98)",0,0
"OJY(98)","KYH(94)",0,0
"OJY(98)","KYS(99)",0,0
"OJY(98)","KKH(99)",0,0
"OJY(98)","KKH(95)",0,0
"OJY(98)","KKB(93)",0,0
"OJY(98)","KDY(98)",0,0
"OJY(98)","KDH(97)",0,0
"OJY(98)","KDG(99)",0,0
"OJY(98)","KMG(94)",0,0
"OJY(98)","KMT(99)",0,0
"OJY(98)","KSJ(99)",0,0
"OJY(98)","KSY(98)",0,0
"OJY(98)","KSY(96)",0,0
"OJY(98)","KSJ(93)",0,0
"OJY(98)","KSH(99)",0,0
"OJY(98)","KYB(99)",0,0
"OJY(98)","KJH(98)",0,0
"OJY(98)","KJB(93)",0,0
"OJY(98)","KJS(92)",0,0
"OJY(98)","KJH(98)",0,0
"OJY(98)","KJSS(92)",0,0
"OJY(98)","KPU(98)",0,0
"OJY(98)","KHN(94)",0,0
"OJY(98)","KHJ(94)",0,0
"OJY(98)","NMR(97)",0,0
"OJY(98)","NSJ(99)",0,0
"OJY(98)","MJU(99)",0,0
"OJY(98)","MSJ(93)",0,0
"OJY(98)","PSU(93)",0,0
"OJY(98)","PSJ(95)",0,0
"OJY(98)","PSO(94)",0,0
"OJY(98)","PYJ(97)",0,0
"OJY(98)","POG(93)",0,0
"OJY(98)","PEB(95)",0,0
"OJY(98)","PJM(94)",0,0
"OJY(98)","PHY(99)",0,0
"OJY(98)","PHJ(99)",0,0
"OJY(98)","BYJ(99)",0,0
"OJY(98)","BOG(98)",0,0
"OJY(98)","SSM(98)",0,0
"OJY(98)","SHS(99)",0,0
"OJY(98)","SDS(92)",0,0
"OJY(98)","SSY(97)",0,0
"OJY(98)","SJEE(99)",0,0
"OJY(98)","SH(96)",0,0
"OJY(98)","SYJ(97)",0,0
"OJY(98)","AMJ(99)",0,0
"OJY(98)","ASH(99)",0,0
"OJY(98)","OSJ(98)",0,0
"OJY(98)","OSH(99)",0,0
"OJY(98)","OSM(98)",0,0
"OJY(98)","OJY(98)",0,0
"OJY(98)","OSJ(97)",0,0
"OJY(98)","YMS(99)",0,0
"OJY(98)","YYH(93)",0,0
"OJY(98)","YHJ(96)",0,0
"OJY(98)","YSH(99)",0,0
"OJY(98)","YAR(97)",0,0
"OJY(98)","LKC(93)",0,0
"OJY(98)","LDY(99)",0,0
"OJY(98)","LDJ(93)",0,0
"OJY(98)","LSH(99)",0,0
"OJY(98)","LSJ(94)",0,0
"OJY(98)","LYJ(98)",0,0
"OJY(98)","LWH(98)",0,0
"OJY(98)","LYS(97)",0,0
"OJY(98)","LIH(94)",0,0
"OJY(98)","LJH(97)",0,0
"OJY(98)","LJM(98)",0,0
"OJY(98)","LJY(97)",0,0
"OJY(98)","LJA(00)",0,0
"OJY(98)","LCH(95)",0,0
"OJY(98)","LHW(92)",0,0
"OJY(98)","LHH(93)",0,0
"OJY(98)","JMK(98)",0,0
"OJY(98)","JSH(94)",0,0
"OJY(98)","JJH(92)",0,0
"OJY(98)","JYW(94)",0,0
"OJY(98)","JYK(93)",0,0
"OJY(98)","JYL(98)",0,0
"OJY(98)","JJY(92)",0,0
"OJY(98)","JJK(98)",0,0
"OJY(98)","JMY(98)",0,0
"OJY(98)","JYN(96)",0,0
"OJY(98)","JYW(92)",0,0
"OJY(98)","JSM(98)",0,0
"OJY(98)","CNG(99)",0,0
"OJY(98)","CSB(98)",0,0
"OJY(98)","CJI(94)",0,0
"OJY(98)","HEG(97)",0,0
"OSJ(97)","BHJ(99)",0,0
"OSJ(97)","CSH(93)",0,0
"OSJ(97)","EDH(95)",0,0
"OSJ(97)","HHM(95)",0,0
"OSJ(97)","HWM(95)",0,0
"OSJ(97)","JCG(98)",0,0
"OSJ(97)","JDH(94)",0,0
"OSJ(97)","JEJ(95)",0,0
"OSJ(97)","JHJ(99)",0,0
"OSJ(97)","JYG(96)",0,0
"OSJ(97)","JYJ(94)",0,0
"OSJ(97)","JYJ(95)",0,0
"OSJ(97)","KDK(99)",0,0
"OSJ(97)","KGP(94)",0,0
"OSJ(97)","KHJ(98)",0,0
"OSJ(97)","KHS(98)",0,0
"OSJ(97)","KJH(96)",0,0
"OSJ(97)","KJH(99)",0,0
"OSJ(97)","KMS(99)",0,0
"OSJ(97)","KSH(99)",0,0
"OSJ(97)","KSJ(94)",0,0
"OSJ(97)","LGC(94)",0,0
"OSJ(97)","LGS(99)",0,0
"OSJ(97)","LJH(94)",0,0
"OSJ(97)","PJY(95)",0,0
"OSJ(97)","PKT(95)",0,0
"OSJ(97)","RSW(96)",0,0
"OSJ(97)","RSW(98)",0,0
"OSJ(97)","SHS(98)",0,0
"OSJ(97)","SJE(99)",0,0
"OSJ(97)","SJY(98)",0,0
"OSJ(97)","SSH(96)",0,0
"OSJ(97)","SYS(99)",0,0
"OSJ(97)","UDH(95)",0,0
"OSJ(97)","YHW(98)",0,0
"OSJ(97)","YJE(97)",0,0
"OSJ(97)","YJW(99)",0,0
"OSJ(97)","YSH(99)",0,0
"OSJ(97)","YSHH(99)",0,0
"OSJ(97)","KES(94)",0,0
"OSJ(97)","KSY(98)",0,0
"OSJ(97)","KSH(98)",0,0
"OSJ(97)","KYH(94)",0,0
"OSJ(97)","KYS(99)",2,1
"OSJ(97)","KKH(99)",0,0
"OSJ(97)","KKH(95)",0,0
"OSJ(97)","KKB(93)",0,0
"OSJ(97)","KDY(98)",0,0
"OSJ(97)","KDH(97)",0,0
"OSJ(97)","KDG(99)",0,0
"OSJ(97)","KMG(94)",0,0
"OSJ(97)","KMT(99)",0,0
"OSJ(97)","KSJ(99)",0,0
"OSJ(97)","KSY(98)",0,0
"OSJ(97)","KSY(96)",0,0
"OSJ(97)","KSJ(93)",0,0
"OSJ(97)","KSH(99)",4,1
"OSJ(97)","KYB(99)",0,0
"OSJ(97)","KJH(98)",0,0
"OSJ(97)","KJB(93)",0,0
"OSJ(97)","KJS(92)",0,0
"OSJ(97)","KJH(98)",0,0
"OSJ(97)","KJSS(92)",0,0
"OSJ(97)","KPU(98)",0,0
"OSJ(97)","KHN(94)",0,0
"OSJ(97)","KHJ(94)",0,0
"OSJ(97)","NMR(97)",0,0
"OSJ(97)","NSJ(99)",0,0
"OSJ(97)","MJU(99)",0,0
"OSJ(97)","MSJ(93)",0,0
"OSJ(97)","PSU(93)",0,0
"OSJ(97)","PSJ(95)",0,0
"OSJ(97)","PSO(94)",0,0
"OSJ(97)","PYJ(97)",0,0
"OSJ(97)","POG(93)",0,0
"OSJ(97)","PEB(95)",0,0
"OSJ(97)","PJM(94)",0,0
"OSJ(97)","PHY(99)",0,0
"OSJ(97)","PHJ(99)",0,0
"OSJ(97)","BYJ(99)",0,0
"OSJ(97)","BOG(98)",0,0
"OSJ(97)","SSM(98)",0,0
"OSJ(97)","SHS(99)",0,0
"OSJ(97)","SDS(92)",0,0
"OSJ(97)","SSY(97)",0,0
"OSJ(97)","SJEE(99)",0,0
"OSJ(97)","SH(96)",0,0
"OSJ(97)","SYJ(97)",0,0
"OSJ(97)","AMJ(99)",0,0
"OSJ(97)","ASH(99)",0,0
"OSJ(97)","OSJ(98)",0,0
"OSJ(97)","OSH(99)",0,0
"OSJ(97)","OSM(98)",0,0
"OSJ(97)","OJY(98)",0,0
"OSJ(97)","OSJ(97)",0,0
"OSJ(97)","YMS(99)",0,0
"OSJ(97)","YYH(93)",0,0
"OSJ(97)","YHJ(96)",0,0
"OSJ(97)","YSH(99)",0,0
"OSJ(97)","YAR(97)",0,0
"OSJ(97)","LKC(93)",0,0
"OSJ(97)","LDY(99)",0,0
"OSJ(97)","LDJ(93)",0,0
"OSJ(97)","LSH(99)",0,0
"OSJ(97)","LSJ(94)",0,0
"OSJ(97)","LYJ(98)",1,1
"OSJ(97)","LWH(98)",0,0
"OSJ(97)","LYS(97)",0,0
"OSJ(97)","LIH(94)",0,0
"OSJ(97)","LJH(97)",3,1
"OSJ(97)","LJM(98)",0,0
"OSJ(97)","LJY(97)",0,0
"OSJ(97)","LJA(00)",0,0
"OSJ(97)","LCH(95)",0,0
"OSJ(97)","LHW(92)",0,0
"OSJ(97)","LHH(93)",0,0
"OSJ(97)","JMK(98)",0,0
"OSJ(97)","JSH(94)",0,0
"OSJ(97)","JJH(92)",0,0
